,path,scriptID,transcription,field1,field2,field3,field4,field5,field6,field7
13773,-,Script30_00460,"Hey Jay, cancel all my other meetings and calls for 2nd March as it is Jim's birthday. Tag it as an event in your calendar",7712,-,-,-,-,-,-
13774,-,Script30_00460,"Hey Jay, Delete all my events for tomorrow",7713,-,-,-,-,-,-
13775,-,Script30_00460,"Hey Jay, I am busy tomorrow so delete all calendar events",7714,-,-,-,-,-,-
13776,-,Script30_00460,"Hey Jay, locate address for myrtle beach state fair",7715,-,-,-,-,-,-
13777,-,Script30_00460,"Hey Jay, Place a birthday party with Alex and Amy in my calender.",7716,-,-,-,-,-,-
13778,-,Script30_00460,"Hey Jay, Fill my calender with a meeting with Garvin and Trilly for December 5th  at 5:30 p.m.",7717,-,-,-,-,-,-
13779,-,Script30_00460,"Hey Jay, send a meeting invite to Mr. Ross for this Friday's meeting and block my calendar for Friday afternoon.",7718,-,-,-,-,-,-
13780,-,Script30_00460,"Hey Jay, schedule a meeting with Mr. Ross for this Friday noon.",7719,-,-,-,-,-,-
13781,-,Script30_00460,"Hey Jay, what are the news update on BBC",772,-,-,-,-,-,-
13782,-,Script30_00460,"Hey Jay, Please tell me the pending reminders.",7720,-,-,-,-,-,-
13783,-,Script30_00460,"Hey Jay, Could you check the reminders and tell me what are pending?",7721,-,-,-,-,-,-
13784,-,Script30_00460,"Hey Jay, could you tell me who's birthdays are there in feburary",7722,-,-,-,-,-,-
13785,-,Script30_00460,"Hey Jay, tell me about the meeting i have this week",7723,-,-,-,-,-,-
13786,-,Script30_00460,"Hey Jay, I want to do X thing every day, please set a reminder.",7724,-,-,-,-,-,-
13787,-,Script30_00460,"Hey Jay, Set a reminder to x thing every x days.",7725,-,-,-,-,-,-
13788,-,Script30_00460,"Hey Jay, I need to something every monday set a reminder for it",7726,-,-,-,-,-,-
13789,-,Script30_00460,"Hey Jay, I have a birthday on monday, set the event.",7727,-,-,-,-,-,-
13790,-,Script30_00460,"Hey Jay, I need you to remind me to go to store tomorrow",7728,-,-,-,-,-,-
13791,-,Script30_00460,"Hey Jay, I have a flight to take on the 15th",7729,-,-,-,-,-,-
13792,-,Script30_00460,"Hey Jay, show me the latest news on BBC",773,-,-,-,-,-,-
13793,-,Script30_00460,"Hey Jay, I need you to mark next monday",7730,-,-,-,-,-,-
13794,-,Script30_00460,"Hey Jay, Set a event for the evening",7731,-,-,-,-,-,-
13795,-,Script30_00460,"Hey Jay, Set Bob's birthday for every June 3th",7732,-,-,-,-,-,-
13796,-,Script30_00460,"Hey Jay, Wake me up every weekday at 7",7733,-,-,-,-,-,-
13797,-,Script30_00460,"Hey Jay, Remind me to go to the store every friday",7734,-,-,-,-,-,-
13798,-,Script30_00460,"Hey Jay, I need to arrange a meeting with Jack.",7735,-,-,-,-,-,-
13799,-,Script30_00460,"Hey Jay, Input a meeting with Jack for Tuesday.",7736,-,-,-,-,-,-
13800,-,Script30_00461,"Hey Jay, remove wyatt's birthday party from my calendar",7737,-,-,-,-,-,-
13801,-,Script30_00461,"Hey Jay, delete grocery shopping from my Saturday schedule",7738,-,-,-,-,-,-
13802,-,Script30_00461,"Hey Jay, I am no longer going to Wyatts birthday party",7739,-,-,-,-,-,-
13803,-,Script30_00461,"Hey Jay, show me the latest news on BBC",774,-,-,-,-,-,-
13804,-,Script30_00461,"Hey Jay, Remove wyatt's birthday party on my calendar",7740,-,-,-,-,-,-
13805,-,Script30_00461,"Hey Jay, Clear my calendar for Saturday",7741,-,-,-,-,-,-
13806,-,Script30_00461,"Hey Jay, Remove grocery shopping from my to-do list on Sunday",7742,-,-,-,-,-,-
13807,-,Script30_00461,"Hey Jay, Can you pull up the latest time so I won't be late for my appointment?",7743,-,-,-,-,-,-
13808,-,Script30_00461,"Hey Jay, Am I available at 5pm on Sunday?",7744,-,-,-,-,-,-
13809,-,Script30_00461,"Hey Jay, Is Wyatt's birthday party at 10pm?",7745,-,-,-,-,-,-
13810,-,Script30_00461,"Hey Jay, Am I on vacation this week?",7746,-,-,-,-,-,-
13811,-,Script30_00461,"Hey Jay, Remove all data from my calendar.",7747,-,-,-,-,-,-
13812,-,Script30_00461,"Hey Jay, Erase all my event in my calendar.",7748,-,-,-,-,-,-
13813,-,Script30_00461,"Hey Jay, Set up a reoccurring grocery store trip for every Sunday",7749,-,-,-,-,-,-
13814,-,Script30_00461,"Hey Jay, Notify me when Trump is in the news",775,-,-,-,-,-,-
13815,-,Script30_00461,"Hey Jay, Every other Monday remind me to take out the recycling",7750,-,-,-,-,-,-
13816,-,Script30_00461,"Hey Jay, Remind me every Monday to take out the trash",7751,-,-,-,-,-,-
13817,-,Script30_00461,"Hey Jay, What is on my calendar today?",7752,-,-,-,-,-,-
13818,-,Script30_00461,"Hey Jay, What do I have to do on Monday?",7753,-,-,-,-,-,-
13819,-,Script30_00461,"Hey Jay, Set a recurring event in my calendar.",7754,-,-,-,-,-,-
13820,-,Script30_00461,"Hey Jay, Repeat an event in my calendar",7755,-,-,-,-,-,-
13821,-,Script30_00461,"Hey Jay, What is the next event in my calendar?",7756,-,-,-,-,-,-
13822,-,Script30_00461,"Hey Jay, What is next in my calendar?",7757,-,-,-,-,-,-
13823,-,Script30_00461,"Hey Jay, When is my next event?",7758,-,-,-,-,-,-
13824,-,Script30_00461,"Hey Jay, Please remove that event from my calendar",7759,-,-,-,-,-,-
13825,-,Script30_00461,"Hey Jay, Tell me if an earthquake happens in the world",776,-,-,-,-,-,-
13826,-,Script30_00461,"Hey Jay, Remove that event from my calendar",7760,-,-,-,-,-,-
13827,-,Script30_00461,"Hey Jay, Change my calendar for today",7761,-,-,-,-,-,-
13828,-,Script30_00461,"Hey Jay, What reminders do I have",7762,-,-,-,-,-,-
13829,-,Script30_00461,"Hey Jay, What's my calendar today",7763,-,-,-,-,-,-
13830,-,Script30_00462,"Hey Jay, Can to please clear my calendar of all events?",7764,-,-,-,-,-,-
13831,-,Script30_00462,"Hey Jay, Is there a way to clear my calendar?",7765,-,-,-,-,-,-
13832,-,Script30_00462,"Hey Jay, Are there ways to go ahead and clear my calendar for the month?",7766,-,-,-,-,-,-
13833,-,Script30_00462,"Hey Jay, Add practice to calendar on Feb 4 at King's Park at 2 p.m..",7767,-,-,-,-,-,-
13834,-,Script30_00462,"Hey Jay, Please add practice on Feb 4 at King's Park at 2 p.m.",7768,-,-,-,-,-,-
13835,-,Script30_00462,"Hey Jay, Add my practice at King's Park on Feb 4 at 2 p.m.",7769,-,-,-,-,-,-
13836,-,Script30_00462,"Hey Jay, Alert me when the outside temperature reaches 68 degrees",777,-,-,-,-,-,-
13837,-,Script30_00462,"Hey Jay, do I have any reminders set",7770,-,-,-,-,-,-
13838,-,Script30_00462,"Hey Jay, whats my schedule today",7771,-,-,-,-,-,-
13839,-,Script30_00462,"Hey Jay, Tell me about the meeting this week",7772,-,-,-,-,-,-
13840,-,Script30_00462,"Hey Jay, Whats my schedule like",7773,-,-,-,-,-,-
13841,-,Script30_00462,"Hey Jay, Add shopping to my calendar for tomorrow.",7774,-,-,-,-,-,-
13842,-,Script30_00462,"Hey Jay, Add yoga to my calendar for friday.",7775,-,-,-,-,-,-
13843,-,Script30_00462,"Hey Jay, Add running to my calendar for thursday.",7776,-,-,-,-,-,-
13844,-,Script30_00462,"Hey Jay, Do I have an appointment today?",7777,-,-,-,-,-,-
13845,-,Script30_00462,"Hey Jay, Remind me what I am doing on Sunday afternoon",7778,-,-,-,-,-,-
13846,-,Script30_00462,"Hey Jay, Do I have any appointments on March 30th",7779,-,-,-,-,-,-
13847,-,Script30_00462,"Hey Jay, Play Boogie in Your Butt by Eddie Murphy",778,-,-,-,-,-,-
13848,-,Script30_00462,"Hey Jay, Please remind me about Swatishs' birthday",7780,-,-,-,-,-,-
13849,-,Script30_00462,"Hey Jay, Remind me if I miss my evening walk routine",7781,-,-,-,-,-,-
13850,-,Script30_00462,"Hey Jay, What does today's schedule look like?",7782,-,-,-,-,-,-
13851,-,Script30_00462,"Hey Jay, Do I have a soccer game this weekend?",7783,-,-,-,-,-,-
13852,-,Script30_00462,"Hey Jay, Describe scheduled events",7784,-,-,-,-,-,-
13853,-,Script30_00462,"Hey Jay, Remind me of Sarah's birthday three days ahead of time.",7785,-,-,-,-,-,-
13854,-,Script30_00462,"Hey Jay, Remind me when it is lunchtime.",7786,-,-,-,-,-,-
13855,-,Script30_00462,"Hey Jay, Remind me the night before my doctor's appointment.",7787,-,-,-,-,-,-
13856,-,Script30_00462,"Hey Jay, I want to hear Snow by Red Hot Chili Peppers",779,-,-,-,-,-,-
13857,-,Script30_00462,"Hey Jay, Please remind me about the 11am business meet",7790,-,-,-,-,-,-
13858,-,Script30_00462,"Hey Jay, I've got an important meeting this Sunday noon 2.00PM, don't forget to remind me",7791,-,-,-,-,-,-
13859,-,Script30_00462,"Hey Jay, Call Sarah.",7792,-,-,-,-,-,-
13860,-,Script30_00463,"Hey Jay, Send an email to Sarah about brunch today.",7793,-,-,-,-,-,-
13861,-,Script30_00463,"Hey Jay, Does Monday's meeting at 8am include Chuck Ingerman?",7794,-,-,-,-,-,-
13862,-,Script30_00463,"Hey Jay, Where is Tuesday's morning meeting?",7795,-,-,-,-,-,-
13863,-,Script30_00463,"Hey Jay, What time is Friday's Doctor's Appointment?",7796,-,-,-,-,-,-
13864,-,Script30_00463,"Hey Jay, When is this going to happen",7798,-,-,-,-,-,-
13865,-,Script30_00463,"Hey Jay, Show me recently added events",7799,-,-,-,-,-,-
13866,-,Script30_00463,"Hey Jay, The song you are playing is amazing",78,-,-,-,-,-,-
13867,-,Script30_00463,"Hey Jay, Listen to Girl from Impanema by Frank Sinatra",780,-,-,-,-,-,-
13868,-,Script30_00463,"Hey Jay, set a reminder",7800,-,-,-,-,-,-
13869,-,Script30_00463,"Hey Jay, add a note to attend",7801,-,-,-,-,-,-
13870,-,Script30_00463,"Hey Jay, open my reminders",7802,-,-,-,-,-,-
13871,-,Script30_00463,"Hey Jay, Make a repeating reminder for my yoga practice every day at noon",7803,-,-,-,-,-,-
13872,-,Script30_00463,"Hey Jay, Make a repeating reminder for my work tasks every day at 8am",7804,-,-,-,-,-,-
13873,-,Script30_00463,"Hey Jay, Please set a monthly reminder for paying rent.",7805,-,-,-,-,-,-
13874,-,Script30_00463,"Hey Jay, Every other Wednesday, remind me to go grocery shopping.",7806,-,-,-,-,-,-
13875,-,Script30_00463,"Hey Jay, Don't let me forget I have a Parent-Teacher conference this Monday at 4:00 pm.",7807,-,-,-,-,-,-
13876,-,Script30_00463,"Hey Jay, Remind me I take mom to the hairdresser's Thursday at 11:00 am.",7808,-,-,-,-,-,-
13877,-,Script30_00463,"Hey Jay, I have a department head meeting Friday at 9:00 am sharp.",7809,-,-,-,-,-,-
13878,-,Script30_00463,"Hey Jay, Play Bilando",781,-,-,-,-,-,-
13879,-,Script30_00463,"Hey Jay, add in an event",7811,-,-,-,-,-,-
13880,-,Script30_00463,"Hey Jay, Remind me of my dentist appointment the night before.",7812,-,-,-,-,-,-
13881,-,Script30_00463,"Hey Jay, When is my dentist appointment?",7813,-,-,-,-,-,-
13882,-,Script30_00463,"Hey Jay, show me upcoming events in this area",7814,-,-,-,-,-,-
13883,-,Script30_00463,"Hey Jay, show me upcoming events in chicago",7815,-,-,-,-,-,-
13884,-,Script30_00463,"Hey Jay, show me upcoming events in the quad cities",7816,-,-,-,-,-,-
13885,-,Script30_00463,"Hey Jay, Is this true about this date?",7817,-,-,-,-,-,-
13886,-,Script30_00463,"Hey Jay, Do I have a meeting tomorrow?",7818,-,-,-,-,-,-
13887,-,Script30_00463,"Hey Jay, Should I go to the market day after tomorrow?",7819,-,-,-,-,-,-
13888,-,Script30_00463,"Hey Jay, Play Let me love you by Ariana Grande",782,-,-,-,-,-,-
13889,-,Script30_00463,"Hey Jay, erase all the events in the calender",7820,-,-,-,-,-,-
13890,-,Script30_00464,"Hey Jay, remove all the reminders from the calender",7821,-,-,-,-,-,-
13891,-,Script30_00464,"Hey Jay, What meetings are on my calendar today?",7822,-,-,-,-,-,-
13892,-,Script30_00464,"Hey Jay, What do I have today?",7823,-,-,-,-,-,-
13893,-,Script30_00464,"Hey Jay, What's up today?",7824,-,-,-,-,-,-
13894,-,Script30_00464,"Hey Jay, Please schedule a hair cutting appointment for 1:00 pm on Saturday.",7825,-,-,-,-,-,-
13895,-,Script30_00464,"Hey Jay, Please schedule an appointment at my doctor for a prostate exam on Friday.",7826,-,-,-,-,-,-
13896,-,Script30_00464,"Hey Jay, Please remind me to call Duker at 1:00 pm on Thursday.",7827,-,-,-,-,-,-
13897,-,Script30_00464,"Hey Jay, what to do next",7828,-,-,-,-,-,-
13898,-,Script30_00464,"Hey Jay, what else is on the list",7829,-,-,-,-,-,-
13899,-,Script30_00464,"Hey Jay, play 'love songs'",783,-,-,-,-,-,-
13900,-,Script30_00464,"Hey Jay, clear my schedule",7830,-,-,-,-,-,-
13901,-,Script30_00464,"Hey Jay, Do I have a doctor's appointment this Thursday?",7832,-,-,-,-,-,-
13902,-,Script30_00464,"Hey Jay, Do I have any meetings scheduled the weekend after next?",7833,-,-,-,-,-,-
13903,-,Script30_00464,"Hey Jay, On the day project one is due, does my daughter have a recital?",7834,-,-,-,-,-,-
13904,-,Script30_00464,"Hey Jay, Please add an event to my schedule",7835,-,-,-,-,-,-
13905,-,Script30_00464,"Hey Jay, delete all events",7836,-,-,-,-,-,-
13906,-,Script30_00464,"Hey Jay, delete all",7837,-,-,-,-,-,-
13907,-,Script30_00464,"Hey Jay, what is happening during 8am and 5pm today",7838,-,-,-,-,-,-
13908,-,Script30_00464,"Hey Jay, events happening between 8am and 5pm today",7839,-,-,-,-,-,-
13909,-,Script30_00464,"Hey Jay, stream all songs from 'rock'",784,-,-,-,-,-,-
13910,-,Script30_00464,"Hey Jay, do I have anywhere to be between 8am and 5pm today",7840,-,-,-,-,-,-
13911,-,Script30_00464,"Hey Jay, remind me to pick up more dog food at Petco tomorrow at 7.20pm",7841,-,-,-,-,-,-
13912,-,Script30_00464,"Hey Jay, remind me that I have to go see Hannah about our math project next Tuesday at 10pm",7842,-,-,-,-,-,-
13913,-,Script30_00464,"Hey Jay, let me know in two hours that I have to leave for my violin lesson that's at 4pm at MusicWorkz",7843,-,-,-,-,-,-
13914,-,Script30_00464,"Hey Jay, What reminders did I set?",7844,-,-,-,-,-,-
13915,-,Script30_00464,"Hey Jay, How many reminders do I have made?",7845,-,-,-,-,-,-
13916,-,Script30_00464,"Hey Jay, What reminders are coming up this week?",7846,-,-,-,-,-,-
13917,-,Script30_00464,"Hey Jay, Alert me when registration opens",7847,-,-,-,-,-,-
13918,-,Script30_00464,"Hey Jay, Let me know the day before my trip to California",7848,-,-,-,-,-,-
13919,-,Script30_00464,"Hey Jay, Tell me when my next doctors appointment is?",7849,-,-,-,-,-,-
13920,-,Script30_00465,"Hey Jay, add 'shape of you' to the current queue",785,-,-,-,-,-,-
13921,-,Script30_00465,"Hey Jay, Notify me when my rent due?",7850,-,-,-,-,-,-
13922,-,Script30_00465,"Hey Jay, I have a meeting at noon today",7851,-,-,-,-,-,-
13923,-,Script30_00465,"Hey Jay, Add event: Baseball practice, 5pm tonight",7852,-,-,-,-,-,-
13924,-,Script30_00465,"Hey Jay, Weekly badminton classes start tomorrow and will end May 1",7853,-,-,-,-,-,-
13925,-,Script30_00465,"Hey Jay, Schedule a meeting with the vice president on Monday.",7854,-,-,-,-,-,-
13926,-,Script30_00465,"Hey Jay, Set up a meeting with my sons teacher for Friday.",7855,-,-,-,-,-,-
13927,-,Script30_00465,"Hey Jay, Set a meeting with the HR department for the end of the month.",7856,-,-,-,-,-,-
13928,-,Script30_00465,"Hey Jay, where is my 12pm meeting today happening?",7857,-,-,-,-,-,-
13929,-,Script30_00465,"Hey Jay, Where is baseball practice happening tomorrow?",7858,-,-,-,-,-,-
13930,-,Script30_00465,"Hey Jay, How long will it take me to drive to the Panic! concert tomorrow?",7859,-,-,-,-,-,-
13931,-,Script30_00465,"Hey Jay, hey, how are you?",786,-,-,-,-,-,-
13932,-,Script30_00465,"Hey Jay, I have practice at Wrigley tomorrow at 6",7860,-,-,-,-,-,-
13933,-,Script30_00465,"Hey Jay, Remind me at 8am tomorrow that I have a lunch meeting at noon in the conference room",7861,-,-,-,-,-,-
13934,-,Script30_00465,"Hey Jay, I'm going to the OAR concert in Paris on March 24",7862,-,-,-,-,-,-
13935,-,Script30_00465,"Hey Jay, Remind me to start supper this afternoon at 5:00",7863,-,-,-,-,-,-
13936,-,Script30_00465,"Hey Jay, Can you let me know when it's 2:00?",7864,-,-,-,-,-,-
13937,-,Script30_00465,"Hey Jay, Set an alarm for this 8:00 PM this evening",7865,-,-,-,-,-,-
13938,-,Script30_00465,"Hey Jay, what to I have on the schedule tomorrow morning?",7866,-,-,-,-,-,-
13939,-,Script30_00465,"Hey Jay, what does my morning look like tomorrow?",7867,-,-,-,-,-,-
13940,-,Script30_00465,"Hey Jay, what is on my schedule for 9 to 11am tomorrow?",7868,-,-,-,-,-,-
13941,-,Script30_00465,"Hey Jay, Take out event from calendar",7869,-,-,-,-,-,-
13942,-,Script30_00465,"Hey Jay, How is the weather today?",787,-,-,-,-,-,-
13943,-,Script30_00465,"Hey Jay, Delete event from calendar",7870,-,-,-,-,-,-
13944,-,Script30_00465,"Hey Jay, Who will be attending the meeting this Friday?",7871,-,-,-,-,-,-
13945,-,Script30_00465,"Hey Jay, What time does Mondays meeting start?",7872,-,-,-,-,-,-
13946,-,Script30_00465,"Hey Jay, How many corporate meetings do i have this week?",7873,-,-,-,-,-,-
13947,-,Script30_00465,"Hey Jay, I need an event three days from now scheduled with Amy.",7874,-,-,-,-,-,-
13948,-,Script30_00465,"Hey Jay, What happened last week?",7875,-,-,-,-,-,-
13949,-,Script30_00465,"Hey Jay, What's been happening for the last two months?",7876,-,-,-,-,-,-
13950,-,Script30_00466,"Hey Jay, What happened between the second and the fifteenth?",7877,-,-,-,-,-,-
13951,-,Script30_00466,"Hey Jay, Erase my calendar.",7878,-,-,-,-,-,-
13952,-,Script30_00466,"Hey Jay, What are my next 3 events?",7879,-,-,-,-,-,-
13953,-,Script30_00466,"Hey Jay, What is the temperature right now?",788,-,-,-,-,-,-
13954,-,Script30_00466,"Hey Jay, Tell me all the events between today and the 21st?",7880,-,-,-,-,-,-
13955,-,Script30_00466,"Hey Jay, What event is next?",7881,-,-,-,-,-,-
13956,-,Script30_00466,"Hey Jay, Please add haricut to March 27th at 3 pm.",7882,-,-,-,-,-,-
13957,-,Script30_00466,"Hey Jay, Please remind me to pickup John at school today at 1 pm.",7883,-,-,-,-,-,-
13958,-,Script30_00466,"Hey Jay, set meeting at 7pm",7884,-,-,-,-,-,-
13959,-,Script30_00466,"Hey Jay, set meeting at 7pm",7885,-,-,-,-,-,-
13960,-,Script30_00466,"Hey Jay, remind me i have a meeting at 7pm",7886,-,-,-,-,-,-
13961,-,Script30_00466,"Hey Jay, What meettings did i have last week?",7887,-,-,-,-,-,-
13962,-,Script30_00466,"Hey Jay, Please tell me where the fair is going to be this year.",7888,-,-,-,-,-,-
13963,-,Script30_00466,"Hey Jay, What time will the soccer match be tonight?",7889,-,-,-,-,-,-
13964,-,Script30_00466,"Hey Jay, how was the weather this week",789,-,-,-,-,-,-
13965,-,Script30_00466,"Hey Jay, clear haircut today",7890,-,-,-,-,-,-
13966,-,Script30_00466,"Hey Jay, cancel dinner tonight",7891,-,-,-,-,-,-
13967,-,Script30_00466,"Hey Jay, Delete the next event today",7892,-,-,-,-,-,-
13968,-,Script30_00466,"Hey Jay, Please give me an update on the election every 30 minutes.",7893,-,-,-,-,-,-
13969,-,Script30_00466,"Hey Jay, Give me an update on the election in one hour.",7894,-,-,-,-,-,-
13970,-,Script30_00466,"Hey Jay, Give me an update on the election tomorrow at noon.",7895,-,-,-,-,-,-
13971,-,Script30_00466,"Hey Jay, do i have any appointments set for tomorrow?",7897,-,-,-,-,-,-
13972,-,Script30_00466,"Hey Jay, What is happening today between 3 and 4pm?",7899,-,-,-,-,-,-
13973,-,Script30_00466,"Hey Jay, This is one of the best songs for me",79,-,-,-,-,-,-
13974,-,Script30_00466,"Hey Jay, mild or heavy weather",790,-,-,-,-,-,-
13975,-,Script30_00466,"Hey Jay, Do I have anything scheduled today between 3 and 4pm?",7900,-,-,-,-,-,-
13976,-,Script30_00466,"Hey Jay, What have I got going on between 3 and 4pm today?",7901,-,-,-,-,-,-
13977,-,Script30_00466,"Hey Jay, Set a meeting between myself and John at 2pm tomorrow.",7902,-,-,-,-,-,-
13978,-,Script30_00466,"Hey Jay, Set a reminder for a meeting at 2pm tomorrow between myself and John.",7903,-,-,-,-,-,-
13979,-,Script30_00466,"Hey Jay, I have a meeting tomorrow at 2pm with John, put that in my calendar.",7904,-,-,-,-,-,-
13980,-,Script30_00467,"Hey Jay, Open calendar schedule event, meeting",7905,-,-,-,-,-,-
13981,-,Script30_00467,"Hey Jay, Task, meeting",7906,-,-,-,-,-,-
13982,-,Script30_00467,"Hey Jay, Do I need to do anything today?",7908,-,-,-,-,-,-
13983,-,Script30_00467,"Hey Jay, Do I need to pick up the kids from anything today?",7909,-,-,-,-,-,-
13984,-,Script30_00467,"Hey Jay, show me the highest weather this week",791,-,-,-,-,-,-
13985,-,Script30_00467,"Hey Jay, cancel my 8 o'clock meeting tomorrow.",7910,-,-,-,-,-,-
13986,-,Script30_00467,"Hey Jay, remove dinner with Mike from my calendar.",7911,-,-,-,-,-,-
13987,-,Script30_00467,"Hey Jay, remove dinner with Mike from my calendar.",7912,-,-,-,-,-,-
13988,-,Script30_00467,"Hey Jay, remove the event from Monday.",7913,-,-,-,-,-,-
13989,-,Script30_00467,"Hey Jay, Events, description",7914,-,-,-,-,-,-
13990,-,Script30_00467,"Hey Jay, Scheduled events. more info",7915,-,-,-,-,-,-
13991,-,Script30_00467,"Hey Jay, Remind me to take out the garbage at 6pm.",7916,-,-,-,-,-,-
13992,-,Script30_00467,"Hey Jay, I need a reminder to call my mom at 3pm.",7917,-,-,-,-,-,-
13993,-,Script30_00467,"Hey Jay, Calendar event. send invite, Bill Malinda",7918,-,-,-,-,-,-
13994,-,Script30_00467,"Hey Jay, New Meeting,add Bill and Malinda as attendees",7919,-,-,-,-,-,-
13995,-,Script30_00467,"Hey Jay, is summer going on?",792,-,-,-,-,-,-
13996,-,Script30_00467,"Hey Jay, Open calendar, remove all events",7920,-,-,-,-,-,-
13997,-,Script30_00467,"Hey Jay, Delete all scheduled events",7921,-,-,-,-,-,-
13998,-,Script30_00467,"Hey Jay, Open Tasks, delete future events",7922,-,-,-,-,-,-
13999,-,Script30_00467,"Hey Jay, What time is my meeting?",7923,-,-,-,-,-,-
14000,-,Script30_00467,"Hey Jay, Where is my meeting?",7924,-,-,-,-,-,-
14001,-,Script30_00467,"Hey Jay, Who is my meeting with?",7925,-,-,-,-,-,-
14002,-,Script30_00467,"Hey Jay, What's on my schedule this week?",7926,-,-,-,-,-,-
14003,-,Script30_00467,"Hey Jay, What do I have to do this week?",7927,-,-,-,-,-,-
14004,-,Script30_00467,"Hey Jay, New event, lunch, Outback",7928,-,-,-,-,-,-
14005,-,Script30_00467,"Hey Jay, Add event, book club, Debbie's house, Wednesday night",7929,-,-,-,-,-,-
14006,-,Script30_00467,"Hey Jay, what are the chances of hail this week?",793,-,-,-,-,-,-
14007,-,Script30_00467,"Hey Jay, remind me about my biology test at FSU on friday,",7930,-,-,-,-,-,-
14008,-,Script30_00467,"Hey Jay, pda remind me about my eye exam at Walmart on the 26th.",7931,-,-,-,-,-,-
14009,-,Script30_00467,"Hey Jay, pda remind me about my eye exam at Walmart on the 26th.",7932,-,-,-,-,-,-
14010,-,Script30_00468,"Hey Jay, Set any appointment for this event in my calendar.",7933,-,-,-,-,-,-
14011,-,Script30_00468,"Hey Jay, Let me know when I am three days out from this event in my calendar?",7934,-,-,-,-,-,-
14012,-,Script30_00468,"Hey Jay, Remind me the day when this event is supposed to take place.",7935,-,-,-,-,-,-
14013,-,Script30_00468,"Hey Jay, What is scheduled for today?",7936,-,-,-,-,-,-
14014,-,Script30_00468,"Hey Jay, What day is this event scheduled for?",7937,-,-,-,-,-,-
14015,-,Script30_00468,"Hey Jay, Please tell me what day this event reminder is set for.",7938,-,-,-,-,-,-
14016,-,Script30_00468,"Hey Jay, confirm alarm for tomorrow morning",794,-,-,-,-,-,-
14017,-,Script30_00468,"Hey Jay, what's my next appointment",7940,-,-,-,-,-,-
14018,-,Script30_00468,"Hey Jay, tell me whats going on tomorrow",7941,-,-,-,-,-,-
14019,-,Script30_00468,"Hey Jay, tell me whats going on tomorrow",7942,-,-,-,-,-,-
14020,-,Script30_00468,"Hey Jay, todays events",7943,-,-,-,-,-,-
14021,-,Script30_00468,"Hey Jay, this weeks events",7944,-,-,-,-,-,-
14022,-,Script30_00468,"Hey Jay, what is on nov 20",7945,-,-,-,-,-,-
14023,-,Script30_00468,"Hey Jay, What are the upcoming concerts in Dallas?",7946,-,-,-,-,-,-
14024,-,Script30_00468,"Hey Jay, What is the schedule of the next Maggie Rogers concert?",7947,-,-,-,-,-,-
14025,-,Script30_00468,"Hey Jay, Add this event to my calendar",7948,-,-,-,-,-,-
14026,-,Script30_00468,"Hey Jay, Set aside this day for this calendar event",7949,-,-,-,-,-,-
14027,-,Script30_00468,"Hey Jay, what time is the alarm set for tomorrow?",795,-,-,-,-,-,-
14028,-,Script30_00468,"Hey Jay, I need you to add this event to my calendar",7950,-,-,-,-,-,-
14029,-,Script30_00468,"Hey Jay, what's going on between 3:30 and 4?",7951,-,-,-,-,-,-
14030,-,Script30_00468,"Hey Jay, Do I have any thing going on at 5",7952,-,-,-,-,-,-
14031,-,Script30_00468,"Hey Jay, Remove my appointment with my doctor on Saturday please.",7953,-,-,-,-,-,-
14032,-,Script30_00468,"Hey Jay, Can you please disregard the party that I will be going to this weekend on my calendar.",7954,-,-,-,-,-,-
14033,-,Script30_00468,"Hey Jay, Put this event in a repeating pattern on my calendar",7955,-,-,-,-,-,-
14034,-,Script30_00468,"Hey Jay, Can you make this event repetitive?",7956,-,-,-,-,-,-
14035,-,Script30_00468,"Hey Jay, I need this event on a repeating cycle on my calendar",7957,-,-,-,-,-,-
14036,-,Script30_00468,"Hey Jay, Add Valia's wedding the next Saturday at 8 o clock,",7958,-,-,-,-,-,-
14037,-,Script30_00468,"Hey Jay, confirm my alarm settings",796,-,-,-,-,-,-
14038,-,Script30_00468,"Hey Jay, delete everything on the menu",7960,-,-,-,-,-,-
14039,-,Script30_00468,"Hey Jay, Delete all my meetings",7961,-,-,-,-,-,-
14040,-,Script30_00469,"Hey Jay, Format the calendar",7962,-,-,-,-,-,-
14041,-,Script30_00469,"Hey Jay, Do I have any upcoming reminders?",7963,-,-,-,-,-,-
14042,-,Script30_00469,"Hey Jay, I need to know if I have any new reminders?",7964,-,-,-,-,-,-
14043,-,Script30_00469,"Hey Jay, I need to know if I have any new reminders?",7965,-,-,-,-,-,-
14044,-,Script30_00469,"Hey Jay, Did I tell you to remind me something?",7966,-,-,-,-,-,-
14045,-,Script30_00469,"Hey Jay, Tell me more about the show.",7967,-,-,-,-,-,-
14046,-,Script30_00469,"Hey Jay, What do I need to know about the show?",7968,-,-,-,-,-,-
14047,-,Script30_00469,"Hey Jay, Who and why is on at the theater tonight?",7969,-,-,-,-,-,-
14048,-,Script30_00469,"Hey Jay, could you please recommend a Mexican restaurant for take out?",797,-,-,-,-,-,-
14049,-,Script30_00469,"Hey Jay, Remind me the wedding on time to buy a present",7970,-,-,-,-,-,-
14050,-,Script30_00469,"Hey Jay, Set a reminder for two days prior of the event",7971,-,-,-,-,-,-
14051,-,Script30_00469,"Hey Jay, What do I have planned today?",7974,-,-,-,-,-,-
